smiles,frequency,length
O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],1,57
c1coc(Cc2ccco2)c1,1,17
O=COCCCC1CCCCC1,1,15
COC1CCc2ccccc21,1,15
CCCCCCCC(=O)N(CC)CC,1,19
COC1(OC)CCCCCCCCCCC1,1,20
COC1=CCCCC1,1,11
COc1ccc(C#N)cc1,1,15
CC(=O)c1ccc2c(c1)CCCC2,1,22
O=C1CCCCCCCCCCCCCCCC1,1,21
CC(=O)OC(C)CCC=C(C)CCC=C(C)C,1,28
Cl.NCCCC(N)C(=O)O,1,17
COC1CCCCCCCCCCC1,1,16
CCOc1cc(C)ccc1O,1,15
O=C1CCCCCCCCCCCCCCC1,1,20
CCCCCC(=O)SC,1,12
C=C(OC(C)=O)c1ccccc1,1,20
CC(C)(C)C(=O)OCc1ccccc1,1,23
CC(=O)c1c(C)cc(C(C)(C)C)cc1C,1,28
CCCCCCCCCC#N,1,12
N#CC=Cc1ccccc1,1,14
Cc1cccc(CCO)c1,1,14
O=C1CCCCCCCCOCCCCCCO1,1,21
CCCCCCC1OCCO1,1,13
COC(=O)CC(O)(CC(=O)OC)C(=O)OC,1,29
CCCCCCC(=O)OCc1ccccc1,1,21
CCCCCCCCCOC(=O)c1ccccc1,1,23
CC(CO)C1CCCCC1,1,14
CCCC(=O)c1cccs1,1,15
CCCCOCCc1ccccc1,1,15
CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1,50
C=C(C)C1CCC(C)=CC1=O,1,20
O=C(O)C1CC2C=CC1C2,1,18
C#CC1(OC(C)=O)CCCCC1,1,20
CC(=O)CC(C)(C)C1CCCCC1,1,22
CCC(=O)CC(C)(C)c1ccccc1,1,23
C=CCCCCCC=C,1,11
OC1COC(Cc2ccccc2)OC1,1,20
CCCCCCCC1OCCO1,1,14
Cc1ccccc1Oc1ccccc1,1,18
CCOC(=O)c1ccc(O)c(O)c1,1,22
CC(C)C1CCC(CO)CC1,1,17
CC(=O)C(=O)c1cccs1,1,18
CC(C)(CO)Cc1ccccc1,1,18
CCCCCCCCC#CC(=O)OCC,1,19
O=C1CCC=C1O,1,11
C=C(CCOC(C)=O)c1ccccc1,1,22
CCSCCC(=O)O,1,11
CCCCCCCOC(=O)c1ccccc1,1,21
C=CC(C)(CCC=C(C)CCC=C(C)C)OC(=O)CC,1,34
CC(C)=CCCC(C)=CCOC(Cc1ccccc1)OCC=C(C)CCC=C(C)C,1,46
CC(=O)OCCCCCOC(C)=O,1,19
CC(=O)OCCOc1ccc(C)cc1,1,21
CCCCOC(=O)C1CCCCC1,1,18
COc1ccc(CS)cc1,1,14
O=[N+]([O-])CCc1ccccc1,1,22
CCc1ccc(OC)c(OC)c1,1,18
C=C(C)c1cccc(C(C)CC=O)c1,1,24
C=C(C)C12CC(CC1CO)C(C)=C2C,1,26
CCCC1CC(C(=O)OCC)=C(C)O1,1,24
CC(CC=O)c1ccccc1,1,16
CC1=CCC(C(C)CCO)CC1,1,19
CC1=CCC(CC#N)C1(C)C,1,19
CCOC(=O)C1CC=CCC1,1,17
CCCCC(=O)OC(C)(C)C1CC=C(C)CC1,1,29
CC(=O)OC1CC2CC1C1CCCC21,1,23
CCCCCCCCOC(=O)CC(=O)OCCCCCCCC,1,29
CCCCc1nccnc1C,1,13
Cc1ccc(OCCO)cc1,1,15
COC(=O)c1ccccc1N=Cc1ccc(OC)cc1,1,30
CCCCCCCC(=O)CCC,1,15
CC=Cc1cc(C(C)C)ccc1C,1,20
C=CCOCCc1ccccc1,1,15
Cc1ccccc1CCO,1,12
NC(CCC(=O)[O-])C(=O)[O-].[Ca+2],1,31
CCCc1nc(C)cnc1C,1,15
CCCCCCCCCCOC(=O)c1ccccc1N,1,25
CC(C)OC(=O)c1ccccc1N,1,20
c1ccc2c(c1)CC1COCOC21,1,21
CCCCCCOCC(OC)OC,1,15
CC(C)c1ccc2c(c1)CCC1C(C)(C)CCCC21C,1,34
CCOC1CC2CCC1(C)C2(C)C,1,21
CCC(C)(O)C=CC=C(C)C,1,19
C=CC(C)(O)CCCC(C)C,1,18
CCCCCCC1CCOC1=O,1,15
CC1=CCC23C(C)CCC(C(C)C)C2C13,1,28
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC9C(CO)OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,1,150
CCC1(C)C(C)C(=O)C=C(C)C1C,1,25
CC(C)c1cccc(C(C)CC=O)c1,1,23
C=C(C=O)C(C)CCC=C(C)C,1,21
C=C(C=O)C(C)CC(C)(C)C,1,21
CCOC1CC(C)CC(C)(C)C1,1,20
COC(=O)c1cc(C)ccc1O,1,19
CC(=O)C1=CC(C)(C)CCC1,1,21
CC(C)=CCCC(C)CC=NO,1,18
CC1=C(O)C(=O)CC1C,1,17
CC12CCC3(CCCC(C)(C)C3C1)OC2=O,1,29
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,1,36
CC(C)C1CCC(C)(O)CC1,1,19
CCC(C)(CCCC(C)C)OC(C)=O,1,23
CC(C)=CCCC(C)CCOC(=O)C=C(C)C,1,28
CCCCCCCC(C=O)=Cc1ccccc1,1,23
COc1ccc(OC)c(C(C)(C)C)c1,1,24
Cc1ccc(CC(C)(C)O)cc1,1,20
CC(C)(C)C1CCC(C=O)CC1,1,21
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,1,36
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,1,35
C=C1CCCC2(C)CCC(C(C)(C)O)CC12,1,29
CC(=O)OC(C)C1CCCC(C)(C)C1,1,25
CC(O)C1CCCC(C)(C)C1,1,19
CC(OC=O)C1CCCC(C)(C)C1,1,22
CC1=CC(=O)C2(C(C)C)CC12,1,23
CCCCC1C=C(C)CC(C)O1,1,19
CC(C)=CCCC(C)=CCCC(C)CO,1,23
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,1,31
CC1OC(C)(O)C(C)OC1(C)O,1,22
CCOCCC(C)CCCC(C)C,1,17
CCCCCCCCCCC=CC#N,1,16
C=C(C)C(O)CCC(C)CCO,1,19
CCC(CC(C)CC)=NO,1,15
CC1=C2CCC(C)C2CC(C(C)(C)O)CC1,1,29
CCC=CCCCCCCC=O,1,14
CC12CCCC(OC=O)(C1)C1CC(C)(C)C1CC2,1,33
CC12CCC3C(CCC4C(C)(C)CCCC43C)(CO1)O2,1,36
CCCCc1ncsc1C,1,12
CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,1,92
CSCCCCC#N,1,9
CC1(C)C(=O)C2CCC1C2,1,19
CCC(O)Cc1ccccc1,1,15
CC(C)=CCCC(C)C1C=CC(C)=CC1,1,26
C=CCCC(=O)C1=CCCC(C)(C)C1,1,25
CC(O)C(C)Cc1ccccc1,1,18
C=C1CCC(C(C)C)C2C=C(C)CCC12,1,27
C=CC(=C)CC(O)C=C(C)C,1,20
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,1,31
C=C1CCC2C(C3C1CCC3(C)O)C2(C)C,1,29
CC(C)=CCCC(C)c1ccc(C)cc1,1,24
CC(C)c1ccc(C=CC=O)cc1,1,21
CC(C=O)C1CCCCC1,1,15
CCOC(C)Oc1ccccc1,1,16
CCCCCCC1OCCC(C)O1,1,17
Cc1ccc(CCO)cc1,1,14
C=CCc1cc2c(cc1OC)OCO2,1,21
CC(=O)OCC(OC(C)=O)c1ccccc1,1,26
O=C(Cc1ccccc1)OCc1ccco1,1,23
C=CC(C)=CCC1OC1(C)C,1,19
CCCCC1OC(C)CC(C)(C)O1,1,21
CC1=CCC2C3CC(C2C1)C1(C3)OC1C,1,28
CC(O)Cc1ccccc1,1,14
OC(Cc1ccccc1)c1ccccc1,1,21
CC(=CC=O)CCC=C(C)CC(C)C,1,23
CCOCOC1CCCCCCCCCCC1,1,19
CC1(C)C(=CCO)C2CCC1C2,1,21
CC1(C)CCC(COC=O)C23C4CC(CC412)C3(C)C,1,36
CC1(C)CCC(CO)C23C4CC(CC412)C3(C)C,1,33
CC(=O)OCC1CCC(C)(C)C23CC4CC2C13C4(C)C,1,37
CSCc1cnccn1,1,11
C=CC(C)(C)C(O)C=C(C)C,1,21
CC(O)CC(C)(C)c1ccccc1,1,21
CCOC(=O)CC(O)c1ccccc1,1,21
CCC(C)CCCO,1,10
OCC1CC2C3CCC(C3)C2C1,1,20
CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1O)C2,1,35
CC1=CC(C)CC(C=O)C1,1,18
CC1CCOC2(CCCCC2)O1,1,18
CCCCC(C#N)c1ccccc1,1,18
CC(C)C1OCOCC1(C)C,1,17
CC1CC(C)(C)OC(c2ccccc2)O1,1,25
CC(C)=CCCC1=CCC(C)(C=O)CC1,1,26
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,1,29
CCCCCCCCC(CC)C(=O)O,1,19
CC(C)=CCC1CCCC1=O,1,17
CCCCCCCC1CCCO1,1,14
C=CCOC1CC2CC1C1C=CCC21,1,22
CC1COCc2cc3c(cc21)C(C)(C)CCC3(C)C,1,33
CC1CCC2OC2(C)CCC2C1CC2(C)C,1,26
CC(=O)OCC1=CCC23CC1C(C)(C)C2CCC3C,1,33
CC12C=CCC1C1CCC3CC(O)CCC3(C)C1CC2,1,33
C=C(CCC=C(C)C)C1CC=C(CCC=C(C)C)CC1,1,34
CC1(C)C2CCC(C2)C1(C)O,1,21
CC(C)C1C=C2CCC3C(C)(CO)CCCC3(C)C2CC1,1,36
COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)C)cc1,1,38
C=CCCC(=O)c1ccccc1,1,18
CCCCCCCOC(=O)Cc1ccccc1,1,22
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,1,29
CC(C)CCC1(C)OCC=CCO1,1,20
CC(=CC#N)CCc1ccccc1,1,19
CC(C)CCCCC=O,1,12
CC(CC#N)CCc1ccccc1,1,18
COC1CC2CC1C1C=CCC21,1,19
COC(=O)C1CC2CC1C(C)(C)C2,1,24
CCOc1cc(C2OC(C)CC(C)(C)O2)ccc1O,1,31
COc1cc(C2OC(C)CC(C)(C)O2)ccc1O,1,30
CC(C)=CCCC1=CCCC(C=O)C1,1,23
CC(C)=CCCC1=CCCC(C)(C=O)C1,1,26
CC(=O)OC(C)C=CC1C(C)=CCCC1(C)C,1,30
CC(=CC1=C(C)CCCC1(C)C)C(C)O,1,27
CCCCCC1(C)CCC(C)(C)C1=O,1,23
CCC(C)c1ccc2ncccc2c1,1,20
CC1=CCCC2(C)C(OC=O)C(C)CCC12C,1,29
CC1=CCC(CCC(C)C(C)O)C1(C)C,1,26
CC1=CC(C)CC(C#N)C1,1,18
CC(C)CCCC1=CCC(C)(C=O)CC1,1,25
CC1(C)C2CCC1(C)C(C1CCC(O)CC1)C2,1,31
CC1C2CC(CC2C2CCC(O)CC2)C1(C)C,1,29
CC(O)C1C2CCC(C2)C1(C)C,1,22
CCCCCCCCC=CCC=O,1,15
CC(C)OCCc1ccccc1,1,16
CC(C)=CCCC(C)CC(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C,1,49
CCCCCCCCCC=Nc1ccccc1C(=O)OC,1,27
Cc1ccc(OCC=O)cc1,1,16
CCOc1cnc(C)cn1,1,14
CCOC(=O)OC1CCCCC1C(C)(C)C,1,25
CCCCCCCC=Nc1ccccc1C(=O)OC,1,25
COC(=O)c1ccccc1N=CCc1ccccc1,1,27
CC(=O)c1nc(C)cnc1C,1,18
COc1ccc(COC(C)=O)cc1OC,1,22
CC(C)CCCC(C)CCOC(=O)Cc1ccccc1,1,29
COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C,1,32
CC1=CC2CC(C=O)C1CC2C(C)C,1,24
CC(=O)C1(C)CC(=O)C(C)(SCc2ccco2)O1,1,34
CCCCCCC(CO)C(C)=O,1,17
CCCCC1(CC)CCC(=O)OC1,1,20
C=CC1(C)CCC(C(C)(C)OC(C)=O)O1,1,29
CC(=O)OCC1CC(C)=CC(C)C1,1,23
CC(=O)OCC1CCC(C)CC1C,1,20
CC(C)C(=O)OC1CC2CC1C1C=CCC21,1,28
CC1=CC(C)C(CO)CC1,1,17
COC(=O)c1ccccc1N=CC1CC=C(CCCC(C)(C)O)CC1,1,40
CC1CCC(O)C(C(C)(C)C)C1,1,22
CC1=CC(C)C(C)C(C=O)C1,1,21
CCOC(OCC)C1CC2CC1C1C=CCC21,1,26
COC(=O)C1CC2(C(C)C)C=CC1(C)CC2,1,30
CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,1,31
CCCCCCOC(C)OC,1,13
CC(=O)c1ccc2c(c1)C(C)(C)C(C)C2(C)C,1,34
CC(O)CCC1C(C)CCCC1(C)C,1,22
CCCCC(CC)C1OCCO1,1,16
CC1(C)CCCC2(C)C1CCC1(C)OCCC12,1,29
CC(C)C1OCC(C)(C)C(C(C)C)O1,1,26
CC(C)=CCCC1=CCCC(C#N)C1,1,23
CC(=O)OC(C)CC(C)(C)c1ccccc1,1,27
CC(C)(C)C(=O)OC1CC2CC1C1CC=CC21,1,31
CC(C)C(=O)OC1CC2CC1C1CC=CC21,1,28
COC(C)OCCC(C)CCC=C(C)C,1,22
CC1(C)CCC2OC23C(C)(C)C2CCC13C2,1,30
CC(C)CCCCCCCCCCOC(CC(C)CCCC(C)(C)O)OCCCCCCCCCCC(C)C,1,51
CC12CCCC3(CC1)C1(C)OC1CCC23C,1,28
CC(C)C(=O)OC1CCC2CCCCC2C1,1,25
CC(C)(C)c1cccc2ncccc12,1,22
COC(=O)OC1CCCCCCC1,1,18
CC(=O)OCCCC1CCCCC1,1,18
C=C(CC=O)CCC=C(C)C,1,18
CC(=O)OC1=CCC2C3CCC(C3)C12,1,26
CCOC(=O)C(=O)OCCC(C)CCC=C(C)C,1,29
CCC(C)CCC(C)(CC)OC(C)=O,1,23
CC1=C(C)C2(C)CCC1(C)C(C)(C)C2(C)O,1,33
CC1=CCOC(c2ccccc2)C1,1,20
CC(=O)OC(C)C(C)CC1C(C)CCCC1(C)C,1,31
CC(O)C(C)CC1C(C)CCCC1(C)C,1,25
CCC(O)CCC1C(C)CCCC1(C)C,1,23
CC(C)CC(=O)OC1C2(C)CCC(C2)C1(C)C,1,32
CC(C)=CC1OCCC(C)O1,1,18
CC(CC=O)CCc1ccccc1,1,18
CC(CCO)CCc1ccccc1,1,17
CC(C)Cc1ccc2ncccc2c1,1,20
C=CCOC(=O)CCCC(C)(C)CC,1,22
CC(=O)OC(C)CCC1C(C)CCCC1(C)C,1,28
CC(C)CCOC(Cc1ccccc1)OCCC(C)C,1,28
CC1=CC(C)C(CO)C(C)C1,1,20
CC(=O)C1CC(C)=CC(C)C1C,1,22
C1CC2C3CC(C2C1)C1(CCCO1)C3,1,26
CCC(C)CCCC(C)(C)OC(C)=O,1,23
CC(C=O)C(C)CC(C)(C)C,1,20
CC1=CC2C(C#N)CC1CC2C(C)C,1,24
CC(=O)C1CC2=C(C)CC1C(C(C)C)C2,1,29
CC1=C2CC(C=O)C(C1)C(C(C)C)C2,1,28
CCOC(=O)c1ccccc1NCC1CCC(C)=CC1C,1,31
CC1C=COC2(CCCCC2)C1,1,19
COC(CC(C)CCCC(C)C)OC,1,20
CC1CCC(C(C)C)C(OC(=O)C2CCC(=O)N2)C1,1,35
CC1C(=O)CC23CC1C(C)(C)C2CCC3C,1,29
CC1(C)C2CCC(C3CCC(O)CC3)C1(C)C2,1,31
CCC1=C(C)C(=O)CC(C)C1CC,1,23
COC(=O)c1ccccc1N=CC1CCC(C)=CC1C,1,31
C=C1C2CCC(C)(OCC)C1CCC2(C)C,1,27
CC(CC#N)CCCC(C)(C)O,1,19
C=C(C)C1=C(C)C2(C)CC1CC2C(=O)OC,1,31
CC1(C)C2CCC1(C)C(OCCO)C2,1,24
CC(C)CC1OC(=O)C2=CCCCC21,1,24
CC1=CCC(C(C)CC=O)CC1,1,20
CC(C)Cc1ccc(CC(C)C=O)cc1,1,24
COC(=O)C1(C)CC=CCC1,1,19
CC(=O)OC1CC2CC1C1CC=CC21,1,24
CCCCCC#CC(=O)OCCC(C)C,1,21
C=CCCCCCCCCOC(=O)CC,1,19
CC(C)CCCCCCCCCCCCCCC(=O)OCC(C)O,1,31
C1CCCC2(CCC1)CCCO2,1,18
CC(C)C1OC(C)(C)OCC1(C)C,1,23
CCC(C)=CCCC(C)=CC#N,1,19
CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,1,59
CC1(C)CCCC2=C1CC(C=O)CC2,1,24
CC1=CC(C)C(C(=O)C(C)(C)C)CC1,1,28
COC1=C(C)CC(C)C1=O,1,18
CC1(C)C2CCC1C(C1CCCCC1O)C2,1,26
CCC(=O)OC1C=C(C)C2CC(=C(C)C)CC2C(C)C1,1,37
CC1=CC(OC=O)CC(C)C2CC(=C(C)C)CC12,1,33
C=C(C)CCCC(C)CCOC(=O)c1ccccc1,1,29
CC(C)=CCCC(C)CCOC(=O)c1ccccc1,1,29
CC(C)C1=CCC(CCOC=O)=CC1,1,23
CC1CCC2OC23CCC2C(C2(C)C)C13C,1,28
CC1=CC2CC(C3OCCO3)C1CC2C(C)C,1,28
CC1CC(CC2C3CCC(C3)C2(C)C)CCC1=O,1,31
CCCCCC1=CC(=O)CCC1,1,18
CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1)C2,1,34
CCC(=CCC(C)CCO)CC,1,17
CC1=CCC(C)C(C)C12C=CC(C)O2,1,26
C=CC(C)CCC=C(C)CCC=O,1,20
CCCC(O)CCC1C(C)CCCC1(C)C,1,24
CCC1OCC2(CC=CCC2)CO1,1,20
C=CCC(C=CCCCCC)OC(C)=O,1,22
C=C1CCCC(C)(C)C1CCC(C)=O,1,24
CCC1CCC(=O)C1=O,1,15
CC(C)CC1CC(C)CCO1,1,17
CCCCCC1C(=O)CCC1C,1,17
C=C(C)C1CCC(C)CC1OC=O,1,21
CC(C)C1CCC(C(C)O)CC1,1,20
CCOC(=O)CCCCCOC(C)=O,1,20
C=CCCCCCCCCCOCCC#N,1,18
CC(=O)C1=C2CC3(C)CCC2(CC3)C(C)(C)CC1,1,36
CC1CCC2C(C)(C)C3CC12CC1OC13C,1,28
C=C1CC(C)OC(c2ccccc2)C1,1,23
OCC1CCC2C3CCC(C3)C12,1,20
CC(=O)Oc1c(C)occc1=O,1,20
CC12CCC(C1)C(C)(C)C2(C)O,1,24
CC(C)C(=O)OCC1=CCC2CC1C2(C)C,1,28
COC(=O)C1C(C)=CCCC1(C)C,1,23
CC1OC(C)C2Cc3ccccc3C2O1,1,23
COC(=O)c1ccc(O)c(C)c1O,1,22
C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,1,30
CCOC(=O)C1=C(C)C=CCC1(C)C,1,25
CC(C)C1CCC2CC(=O)CCC2C1,1,23
CC1OCC(c2ccccc2)O1,1,18
CC1(C)C2CC=C(CCC=O)C1C2,1,23
Cc1cccc(CCCCCO)c1,1,17
OCCCCCCCc1ccccc1,1,16
O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.[Cr+3],1,60
COc1cc(CC=O)ccc1O,1,17
c1ccc(-c2ccc3ccccc3[o+]2)cc1,1,28
O=C(O)C1CCCN1,1,13
CCC#CCCCCC,1,10
CC=CCC(=O)OCCCC,1,15
COC(=O)CC1CCCCC1,1,16
CSC(SC)SC,1,9
C1CCSSC1,1,8
CC1=CC=CC(C)(C)CC1=O,1,20
Cl.Cl.NC(CSSCC(N)C(=O)O)C(=O)O,1,30
O=P([O-])([O-])O.[Mg+2],1,23
CC(N)C(=O)NC(CCC(N)=O)C(=O)O,1,28
CC(C)(C)c1cnccn1,1,16
CCCc1ncc(C)nc1C,1,15
CC1CCC2C(C)(C)C3CC12CCC3(C)OC=O,1,31
CCCC1C2C=CC(C2)C1C=O,1,20
COC1(C)CCCCCCCCCCC1,1,19
C#CC1(OC(C)=O)CCCCC1C(C)CC,1,26
CC1=CC(=O)C23CC1C(C)(C)C2CCC3C,1,30
O=CC1CCC2C3CCC(C3)C12,1,21
CC(=O)OCC1CCC2C3CCC(C3)C12,1,26
CC1=CCCC(C)C12CCC(C(C)(C)O)C2,1,29
CC1=CC2C(C(C)C)CCC(C)(O)C2CC1,1,29
CCOC(=O)C(C)C1CCCCC1,1,20
OCC1CC2CC1C1CCC(CO)C21,1,22
CCCCC(CC)COC(=O)CCCCCC(C)C,1,26
C=C(C)C1CCC(C)=C1CC(C)(C)COC(=O)CC,1,34
CCOC(=O)C12CCCC1C1CCC2C1,1,24
CC(CC(C)(C)C#N)c1ccccc1,1,23
CCOc1cc(C=O)ccc1OC(C)=O,1,23
CC1CC2C3CCC(C3)C2CC1=O,1,22
C=C(O)C(C)CCCC(C)C,1,18
C=CC(C)(CCC1OC1(C)C)OC(C)=O,1,27
CC(C)=CCCC(C)CC(C)O,1,19
CC(=O)OCCCCCCC(C)C,1,18
COC(=O)C=C1CCCC1,1,16
c1nc2c(o1)CCCCCCCCCC2,1,21
CCc1sc(C)nc1C,1,13
CC(=O)c1scnc1C,1,14
COC(=O)c1ccccc1N=Cc1ccccc1,1,26
CCCCCCC1C(=O)CCC1C(=O)OC,1,24
C=CC1(OC(C)=O)CCCCC1C(C)CC,1,26
CC1CCC(C(C)C)C2(C1)OCC(CO)O2,1,28
COCOC1CCCCCCCCCCC1,1,18
COC(C)(C)CCCC(C)C(C)O,1,21
CCCCCC1C(=O)CCC1CC(C)=O,1,23
Cl.NC(Cc1cnc[nH]1)C(=O)O.O,1,26
NC(CCC(=O)O)C(=O)O.NC(N)=NCCCC(N)C(=O)O,1,39
CCC(O)COC1CCCCC1C(C)(C)C,1,24
CCc1ccc(CC(C)(C)C#N)cc1,1,23
CCOC(=O)OC1C(C)CCC(C)C1C,1,24
CC1OCC2(CO1)CC1CCC2C1,1,21
COC1CC2CC1C1CC(C=O)CC21,1,23
CCC(C)C(=O)N(C)c1ccccc1,1,23
C=CC(C)(CCCC(C)C)OC(C)OCC,1,25
CC(CC=O)CCCC(C)(C)O.c1ccc2[nH]ccc2c1,1,36
CCCCCCCC(COC(C)=O)OC(C)=O,1,25
C#CCO.CCC(=O)CCC1C(C)=CCCC1(C)C,1,31
CC(CC=O)CCCC(C)(C)O.Cc1c[nH]c2ccccc12,1,37
CCCC(C)C=Nc1ccccc1C(=O)OC,1,25
CC(=O)C1C2CCC(C2)C1(C)C,1,23
O=CCOCCc1ccccc1,1,15
NC(=O)CC(N)C(=O)O.O,1,19
CC(C)CCCC(C)CC#N,1,16
CC(=O)OCCCCCC(C)C,1,17
CC1(C)C2CC=C(CC=O)C1C2,1,22
CC1=CC2(O)OC3(CC2=C(C)C)C(C)CCC13,1,33
c1ccc(CCOC2CCCCC2)cc1,1,21
CCCC(C)C1OCC(C)(CCC)CO1,1,23
CC(C)OCCOC(=O)c1ccccc1O,1,23
CCCCC1COC2(CCCC2)O1,1,19
CCOC(=O)C1C(C)=C(C)CCC1(C)C,1,27
CC12CCCC(C)(CC1)C2=NO,1,21
CC1(C)CCCC2=C1CC(C#N)CC2,1,24
CCCCCCCCC=Nc1ccccc1C(=O)OC,1,26
CCCCCCCCCCOCC=O,1,15
COC(=O)C1OC1(C)C1CC2C=CC1C2,1,27
CC1=CCC(CCC(C)CO)C1(C)C,1,23
CC(=S)OC(C)(C)C1CCC(C)CC1=O,1,27
CC1CCC2(CCC(=O)O2)CC1,1,21
CC(C)OC(=O)CC1=CCCCC1,1,21
CC(=O)C1(C)CCC23CC1C(C)(C)C2CCC3C,1,33
CCCC(=O)OC(C)(C)C1CCC(C)C2=C(C1)C(C)CC2,1,39
O=CCOC1CC2CC1C1CC=CC21,1,22
CC(=O)OC1CC2CCC1(C)OC2(C)C,1,26
CCC12CCC(C1)C(C1(O)CCCCC1)C2,1,28
COc1c(C=O)c(C)cc2c1C(C)(C)CCC2(C)C,1,34
CC1=CC2C3CC(CC3O)C2C1C,1,22
CCCCC1OC(=O)C2=C1CCC=C2,1,23
CCCCC(=O)C1=C(C)CCCC1(C)C,1,25
CCC1OCC2(CO1)CC(C)=CCC2C,1,24
CC1CC(C)(C)CC(=O)O1,1,19
CC(C)CC(C)CCCC(C)O,1,18
C1CCCCCC2COCC2CCCC1,1,19
C=CC(O)CC=CCC,1,13
NC(CCC(=O)[O-])C(=O)[O-].[Mg+2],1,31
CC1=NC(C)SC(C)S1,1,16
CC1(C)CCCC2(C)C3CCOC3CCC12,1,26
CC(=O)C1(C)CC2(O)OC(C)(C(C)=O)OC2(C)O1,1,38
COc1ccc(C(=O)OCC(=O)O)cc1,1,25
C=CCC1(O)C(C)(C)CCCCC1(C)C,1,26
C=CC(=O)CC=CCC,1,14
C=C1C2CC3CC1C(O)C(C2)C3C,1,24
CCOC(=O)C1C(C=C(C)C)C1(C)C,1,26
C=C(C)C1=CC=C(C)CC1,1,19
CC=Cc1cc(OC)c(O)c(OC)c1,1,23
Cc1cccc(CC(C)(C)CO)c1,1,21
CC1=CCC(C(C)CC2CCCC2=O)CC1,1,26
CC1(C=O)CC(C)(C)C2CCCC=C21,1,26
CCOC(=O)C1=C(CC)C(C)CCC1(C)C,1,28
CC1CC(C)SC(C)S1,1,15
CC1CCSCS1,1,9
CC(=O)C(C)(C)c1ccccc1,1,21
CCC1=CCC(=O)O1,1,14
CCOC(=O)C(C)C(C)OC(C)=O,1,23
CCOC(=O)C1CCC(C(=O)OCC)CC1,1,26
CCCCCCCC1(C)OCC(C)O1,1,20
CCCCCCC(=O)OC1CCCCC1,1,20
CC1CCC(C(C)(C)O)CC2=C1CCC2C,1,27
OCC(O)C(O)CO,1,12
CCC1(C)OCC(C)(C)C(C(C)C)O1,1,26
CCOC(=O)CCC1(C)OCC(C)O1,1,23
CC(O)CO.CCCCCCCCCCCCCCCCCC(=O)O,1,31
COC1CC2CCC1(C)C2(C)C,1,20
CC(=O)OCC1OC(OC2(COC(C)=O)OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1,87
CC1CSSC1,1,8
CC(C=O)Cc1ccc(C(C)C)cc1,1,23
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,1,33
O.O.O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],1,36
O=[Cr]O[Cr]=O,1,13
O=C([O-])c1ccccc1.[Na+],1,23
CC(=O)[O-].[Na+],1,16
CC(=O)[O-].[K+],1,15
O=P([O-])(O)O.[K+],1,18
O=C([O-])O.[K+],1,15
CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C,1,69
NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,1,29
CSCSCSC,1,7
CCOC(=O)CCCO,1,12
CCC(=O)Oc1ccccc1OC,1,18
O=COCCOc1ccccc1,1,15
CCCCCCCCCCOS(C)=O,1,17
CCC1SSC(CC)S1,1,13
CCOc1nccnc1CC,1,13
CCC(C)c1cnc(C)c(C)n1,1,20
CC1=CCC(C(C)C=O)CC1,1,19
C=CC(=O)CCCC,1,12
CCOC(=O)C(O)C(C)C,1,17
CC1=CC2C(C(C)C)CCC(C)C2(O)CC1,1,29
CCCC(O)CC(=O)OC,1,15
C=C1C=CC(C(C)CCC=C(C)C)CC1,1,26
